Ticket number,Issue Date,Issue time,Meter Id,Marked Time,RP State Plate,Plate Expiry Date,VIN,Make,Body Style,Color,Location,Route,Agency,Violation code,Violation Description,Fine amount,Latitude,Longitude
4274026315,2015-12-30T00:00:00,814,CB1231,,CA,201610,,HYUN,PA,BL,1115 OLIVE ST S,667,56,88.13B+,METER EXP.,63,6482573.1,1837280
4274026326,2015-12-30T00:00:00,817,CB1318B,,CA,201610,,TOYT,PA,BK,1115 GRAND AVE S,667,56,88.13B+,METER EXP.,63,6482245.3,1837535.1
4274026330,2015-12-30T00:00:00,819,CB1318A,,CA,201610,,TOYT,PA,GY,1115 GRAND AVE S,667,56,88.13B+,METER EXP.,63,6482245.3,1837535.1
4274026341,2015-12-30T00:00:00,821,CB1268A,,CA,201602,,DODG,PU,BK,1150 GRAND AVE S,667,56,88.13B+,METER EXP.,63,6482096.9,1837346.1
4274026352,2015-12-30T00:00:00,954,,,CA,9,,OTHR,TK,BN,914 SOUTH HILL STREET,667,56,8.06E+02,WHITE ZONE,58,99999,99999
4274026363,2015-12-30T00:00:00,1001,,,CA,1,,OTHR,TK,BN,520 WEST 6TH STREET,667,56,80.56E4+,RED ZONE,93,99999,99999
4274026374,2015-12-30T00:00:00,1008,,,CA,1,,OTHR,TK,BN,770 HILL ST S,667,56,80.56E4+,RED ZONE,93,99999,99999
4274026385,2015-12-30T00:00:00,1022,CB1105,,CA,201603,,FORD,PA,WT,101 12TH ST W,667,56,88.13B+,METER EXP.,63,6483092.7,1836162.9
4274026396,2015-12-30T00:00:00,1035,,,CA,,,OTHR,TR,SL,1060 MAPLE AVENUE,667,56,8.06E+03,YELLOW ZONE,58,99999,99999
4274026400,2015-12-30T00:00:00,1036,,,CA,,,OTHR,TR,SL,1060 MAPLE AVENUE,667,56,8.06E+03,YELLOW ZONE,58,99999,99999
4274026411,2015-12-30T00:00:00,1038,,,CA,,,CHEV,VN,WT,1055 MAPLE AVENUE,667,56,8.06E+03,YELLOW ZONE,58,99999,99999
4274026422,2015-12-30T00:00:00,1044,,833,CA,201604,,CHEV,VN,WT,1018 MAPLE AVENUE,667,56,80.69C,PARKED OVER TIME LIM,58,6484644.8,1836348.9
4274026433,2015-12-30T00:00:00,1056,CB3978,,CA,,,OTHR,TK,BN,221 16TH ST E,667,56,88.13B+,METER EXP.,63,6482593.4,1834390.1
4274026444,2015-12-30T00:00:00,1127,,855,CA,201606,,GMC,OT,RD,1141 MAPLE AVENUE,667,56,80.69C,PARKED OVER TIME LIM,58,6484221.7,1835774.5
4274026455,2015-12-30T00:00:00,1129,,855,CA,201511,,PLYM,VN,OT,1140 MAPLE AVENUE,667,56,80.69C,PARKED OVER TIME LIM,58,6484221.7,1835774.5
4274026466,2015-12-30T00:00:00,1130,,854,CA,201603,,OTHR,OT,WT,1134 MAPLE AVENUE,667,56,80.69C,PARKED OVER TIME LIM,58,6484244.2,1835807.8
4274026470,2015-12-30T00:00:00,1131,,925,CA,,,OTHR,TR,SL,1132 MAPLE AVENUE,667,56,80.69C,PARKED OVER TIME LIM,58,99999,99999
4274026481,2015-12-30T00:00:00,1134,,925,CA,,,OTHR,TR,SL,1116 MAPLE AVENUE,667,56,80.69C,PARKED OVER TIME LIM,58,6484311.7,1835907.6
4274026492,2015-12-30T00:00:00,1135,,933,AZ,201610,,CHEV,VN,RD,1110 MAPLE AVENUE,667,56,80.69C,PARKED OVER TIME LIM,58,6484334.2,1835940.8
4274026503,2015-12-30T00:00:00,1138,,930,CA,,,CHEV,VN,WT,1111 MAPLE AVENUE,667,56,80.69C,PARKED OVER TIME LIM,58,6484334.2,1835940.8
4274026514,2015-12-30T00:00:00,1139,,930,CA,201610,,FORD,VN,WT,1113 MAPLE AVENUE,667,56,80.69C,PARKED OVER TIME LIM,58,6484326.7,1835929.7
4274026525,2015-12-30T00:00:00,1140,,933,CA,,,OTHR,TR,SL,1121 MAPLE AVENUE,667,56,80.69C,PARKED OVER TIME LIM,58,99999,99999
4274026536,2015-12-30T00:00:00,1142,,930,CA,201609,,GMC,VN,WT,1129 MAPLE AVENUE,667,56,80.69C,PARKED OVER TIME LIM,58,6484266.7,1835841
4274035640,2015-12-29T00:00:00,2327,,,CA,201612,,DODG,CM,BK,5600 BELLINGHAM AVE,310,53,80.56E4+,RED ZONE,93,6441071.7,1885266
4274035651,2015-12-30T00:00:00,1621,,,CA,201605,,MAZD,PA,BK,11644 VICTORY BLVD,316,53,80.7,NO STOPPING/ANTI-GRI,163,6444841.7,1890541.2
4274035662,2015-12-30T00:00:00,1622,,,CA,201608,,ACUR,PA,GY,11644 VICTORY BLVD,316,53,80.7,NO STOPPING/ANTI-GRI,163,6444841.7,1890541.2
4274035673,2015-12-30T00:00:00,1634,,,CA,201606,,TOYT,PA,BK,11624 VICTORY BLVD,316,53,80.7,NO STOPPING/ANTI-GRI,163,6444954.9,1890540.9
4274035684,2015-12-30T00:00:00,1800,,,CA,201512,,FORD,CM,WT,7303 KRAFT AVE,316,53,80.69.2,COMM VEH OVER TIME L,78,99999,99999
4274035695,2015-12-30T00:00:00,1822,,,CA,201603,,TOYT,PA,MR,7303 TUJUNGA AVE,316,53,80.61,STANDNG IN ALLEY,68,99999,99999
4274035710,2015-12-30T00:00:00,1848,,,CA,201510,,CHEV,PA,BK,13700 BLK LOUVRE ST,316,53,80.56E4+,RED ZONE,93,99999,99999
4274035721,2015-12-30T00:00:00,2236,,,CA,201605,,GMC,CM,WT,9840 LA TUNA CANYON ROAD,316,53,80.69.2,COMM VEH OVER TIME L,78,99999,99999
4274035732,2015-12-30T00:00:00,2239,,,CA,201608,,VOLV,TK,MR,9840 LA TUNA CANYON ROAD,316,53,80.69.2,COMM VEH OVER TIME L,78,99999,99999
4274035743,2015-12-30T00:00:00,2317,,,CA,201603,,INTL,TK,RD,AF 11174 PENROSE ST,316,53,80.69.2,COMM VEH OVER TIME L,78,99999,99999
4274035754,2015-12-30T00:00:00,2330,,,CA,201605,,CHEV,CM,WT,11726 STRATHERN ST,316,53,80.69.2,COMM VEH OVER TIME L,78,6444257.6,1901110.8
4274035765,2015-12-30T00:00:00,2336,,,CA,201608,,FORD,CM,RD,7225 WHITSETT AVE,316,53,80.69.2,COMM VEH OVER TIME L,78,6439212.4,1896115.6
4274037003,2015-12-30T00:00:00,1614,PW324,,CA,201604,,TOYT,PA,WT,10530 PICO BL W,111,51,88.13B+,METER EXP.,63,99999,99999
4274037014,2015-12-30T00:00:00,1638,OF28,,CA,201601,,TOYT,PA,BK,1052 FAIRFAX AV S,111,51,88.13B+,METER EXP.,63,6451291.7,1843295.9
4274037025,2015-12-30T00:00:00,1648,,,CA,201605,,JEEP,PA,GY,5891 WILSHIRE BLVD,111,51,80.7,NO STOPPING/ANTI-GRI,163,6453544.9,1845292.3
4274037036,2015-12-30T00:00:00,1651,,,CA,201607,,TOYT,PA,GY,5891 WILSHIRE BLVD,111,51,80.7,NO STOPPING/ANTI-GRI,163,6453544.9,1845292.3
4274037040,2015-12-30T00:00:00,1701,MM11,,CA,201609,,LEXS,PA,SL,720 STANLEY AV S,111,51,88.13B+,METER EXP.,63,99999,99999
4274037051,2015-12-30T00:00:00,1807,36,,CA,201603,,HOND,PA,SL,5316 8TH ST W,111,51,80.58L,PREFERENTIAL PARKING,68,6457159.6,1844589.5
4274037062,2015-12-30T00:00:00,1809,36,,VA,201601,,NISS,PA,GY,5316 8TH ST W,111,51,80.58L,PREFERENTIAL PARKING,68,6457159.6,1844589.5
4274037073,2015-12-30T00:00:00,1812,36,,CA,,,FORD,PA,GY,758 DETROIT ST,111,51,80.58L,PREFERENTIAL PARKING,68,6457014.4,1844841.8
4274037084,2015-12-30T00:00:00,1815,36,,CA,201609,,HOND,PA,GY,750 DETROIT ST,111,51,80.58L,PREFERENTIAL PARKING,68,6457030.9,1844890.9
4274037095,2015-12-30T00:00:00,1817,36,,CA,201405,,FORD,PU,WT,750 DETROIT ST,111,51,80.58L,PREFERENTIAL PARKING,68,6457030.9,1844890.9
4274037106,2015-12-30T00:00:00,1819,36,,CA,201605,,TOYT,PA,GY,731 DETROIT ST,111,51,80.58L,PREFERENTIAL PARKING,68,6457072.1,1845013.9
4274037110,2015-12-30T00:00:00,1821,36,,CA,201601,,BMW,PA,BG,731 DETROIT ST,111,51,80.58L,PREFERENTIAL PARKING,68,6457072.1,1845013.9
4274037121,2015-12-30T00:00:00,1824,36,,CA,,,NISS,PA,GY,741 DETROIT ST,111,51,80.58L,PREFERENTIAL PARKING,68,6457051.5,1844952.4
4274037132,2015-12-30T00:00:00,1829,MM116,,CA,201512,,NISS,PU,WT,706 CLOVERDALE AV,111,51,88.13B+,METER EXP.,63,6456804.9,1845163.4
4274037143,2015-12-30T00:00:00,1837,36,,CA,201605,,TOYT,PA,WT,758 DUNSMUIR AVE,111,51,80.58L,PREFERENTIAL PARKING,68,6456067.1,1844866.1
4274037154,2015-12-30T00:00:00,1841,36,,CA,201609,,ACUR,PA,BK,724 DUNSMUIR AVE,111,51,80.58L,PREFERENTIAL PARKING,68,6456136.6,1845073.8
4274037165,2015-12-30T00:00:00,1846,36,,CA,201606,,CHRY,VN,WT,741 BURNSIDE AVE,111,51,80.58L,PREFERENTIAL PARKING,68,6455756.3,1844985.6
4274037176,2015-12-30T00:00:00,1849,36,,CA,201507,,FORD,PA,BL,741 BURNSIDE AVE,111,51,80.58L,PREFERENTIAL PARKING,68,6455756.3,1844985.6
4274037180,2015-12-30T00:00:00,1851,,,CA,201507,,FORD,PA,BL,741 BURNSIDE AVE,111,51,5204A-,DISPLAY OF TABS,25,6455756.3,1844985.6
4274037191,2015-12-30T00:00:00,1923,MM349,,CA,201511,,HOND,PA,BK,706 OGDEN DR S,111,51,88.13B+,METER EXP.,63,6452812.9,1845355.7
4274037202,2015-12-30T00:00:00,2102,52,,CA,201606,,TOYT,PA,BL,6111 WHITWORTH DR,111,51,80.58L,PREFERENTIAL PARKING,68,6451057.3,1842884.8
4274037213,2015-12-30T00:00:00,2203,36,,CA,201611,,LEXS,PA,BL,758 DUNSMUIR AVE,111,51,80.58L,PREFERENTIAL PARKING,68,6456067.1,1844866.1
4274038963,2015-12-30T00:00:00,112,43,,CA,201608,,INFI,PA,GY,1655 PANDORA AVE,118,51,80.54H1,OVNIGHT PRK W/OUT PE,68,6432634.2,1843958
4274038974,2015-12-30T00:00:00,117,43,,CA,,,DODG,PA,WT,10450 HOLMAN AVE,118,51,80.54H1,OVNIGHT PRK W/OUT PE,68,6432323.6,1843738.3
4274038985,2015-12-30T00:00:00,127,1,,CA,201608,,LEXS,PA,GY,10305 BELLWOOD AVE,118,51,80.58L,PREFERENTIAL PARKING,68,6435217.7,1841653.6
4274038996,2015-12-30T00:00:00,134,1,,CA,,,TOYT,PA,BL,10329 KESWICK AVE,118,51,80.58L,PREFERENTIAL PARKING,68,6435435.6,1841138
4274039000,2015-12-30T00:00:00,207,502,,CA,201603,,CHEV,PA,RD,3289 WOODBINE ST,118,51,80.54H1,OVNIGHT PRK W/OUT PE,68,99999,99999
4274039011,2015-12-30T00:00:00,308,,,CA,201602,,CHEV,MH,WT,11350 PALMS BLVD,118,51,80.69B,NO PARKING,73,6432514.2,1829129.5
4274039022,2015-12-30T00:00:00,357,26,,CA,201603,,PONT,PA,SL,11003 EXPOSITION BLVD,118,51,80.54H1,OVNIGHT PRK W/OUT PE,68,6431331.1,1835828
4274039033,2015-12-30T00:00:00,415,26,,CA,201606,,TOYT,PU,RD,10930 AYRES AVE,118,51,80.54H1,OVNIGHT PRK W/OUT PE,68,99999,99999
4274039044,2015-12-30T00:00:00,421,26,,CA,201609,,TOYT,PA,MR,2546 MIDVALE AVE,118,51,80.54H1,OVNIGHT PRK W/OUT PE,68,99999,99999
4274039055,2015-12-30T00:00:00,705,,,CA,201605,,HOND,PA,SL,8623 OLYMPIC BLVD,118,51,80.69AA+,NO STOP/STAND,93,6446781.8,1844208.1
4274039066,2015-12-30T00:00:00,711,,,CA,201603,,NISS,PA,SL,9533 PICO BLVD,118,51,80.69AA+,NO STOP/STAND,93,99999,99999
4274045926,2015-12-30T00:00:00,833,,,CA,,,CHEV,PA,BL,3621 4TH AVE,533W,55,80.61,STANDNG IN ALLEY,68,99999,99999
4274045930,2015-12-30T00:00:00,850,,,CA,201601,,LINC,PA,RD,3653 4TH AVENUE,533W,55,80.61,STANDNG IN ALLEY,68,99999,99999
4274045941,2015-12-30T00:00:00,906,,,CA,201608,,DODG,PA,GY,3768 SOUTH VAN NESS AVENUE,533W,55,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4274045952,2015-12-30T00:00:00,908,,,CA,201601,,TOYT,PA,SL,3768 SOUTH VAN NESS AVENUE,533W,55,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4274045963,2015-12-30T00:00:00,910,,,CA,201605,,TOYT,PA,RD,3767 CIMARRON STREET,533W,55,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4274045974,2015-12-30T00:00:00,912,,,CA,201607,,HOND,PA,WT,3757 CIMARRON STREET,533W,55,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4274045985,2015-12-30T00:00:00,915,,,CA,201611,,BUIC,PA,GY,1800 37TH PL W,533W,55,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4274045996,2015-12-30T00:00:00,917,,,CA,201510,,LEXS,PA,GO,3700 RUTHELEN STREET,533W,55,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4274046000,2015-12-30T00:00:00,918,,,CA,201510,,LEXS,PA,GO,3700 RUTHELEN STREET,533W,55,5204A-,DISPLAY OF TABS,25,99999,99999
4274046011,2015-12-30T00:00:00,1051,,810,CA,201604,,TOYT,PA,GY,644 BUNDY DR,154,51,80.69C,PARKED OVER TIME LIM,58,6417196.7,1848814.1
4274046022,2015-12-30T00:00:00,1055,,810,CA,201512,,JAGU,PA,RD,460 BUNDY DR,154,51,80.69C,PARKED OVER TIME LIM,58,99999,99999
4274046033,2015-12-30T00:00:00,1100,,810,CA,201701,,FORD,PA,BK,459 BUNDY DR,154,51,80.69C,PARKED OVER TIME LIM,58,99999,99999
4274046044,2015-12-30T00:00:00,1107,,813,CA,201610,,KIA,PA,WT,600 GRETNA GREEN WAY,154,51,80.69C,PARKED OVER TIME LIM,58,6417394.2,1842204.6
4274046055,2015-12-30T00:00:00,1111,,813,CA,201605,,TOYT,PA,WT,650 GRETNA GREEN WAY,154,51,80.69C,PARKED OVER TIME LIM,58,99999,99999
4274046066,2015-12-30T00:00:00,1113,,813,CA,201607,,HOND,PA,SL,604 GRETNA GREEN WAY,154,51,80.69C,PARKED OVER TIME LIM,58,6417402.1,1842177.5
4274046070,2015-12-30T00:00:00,1117,,813,CA,201607,,TOYT,PA,BK,660 GRETNA GREEN WAY,154,51,80.69C,PARKED OVER TIME LIM,58,99999,99999
4274046081,2015-12-30T00:00:00,1119,,813,CA,201604,,HOND,PA,SL,659 GRETNA GREEN WAY,154,51,80.69C,PARKED OVER TIME LIM,58,99999,99999
4274046092,2015-12-30T00:00:00,1120,,813,CA,201606,,NISS,PA,GY,665 GRETNA GREEN WAY,154,51,80.69C,PARKED OVER TIME LIM,58,6417560.4,1841639.4
4274046114,2015-12-30T00:00:00,1148,,,CA,201611,,CHEV,VN,WT,12700 SAN VICENTE BLVD,154,51,80.56E4+,RED ZONE,93,99999,99999
4274046125,2015-12-30T00:00:00,1252,,1013,CA,201605,,FORD,PA,TN,905 BARRINGTON AVE,154,51,80.69C,PARKED OVER TIME LIM,58,6420790.3,1842063
4274046136,2015-12-30T00:00:00,1254,,1013,CA,201609,,HYUN,PA,GY,901 BARRINGTON AVE,154,51,80.69C,PARKED OVER TIME LIM,58,6420768.7,1842085.4
4274046140,2015-12-30T00:00:00,1304,,1007,CA,201606,,TOYT,PA,WT,710 WESTGATE AVE,154,51,80.69C,PARKED OVER TIME LIM,58,6419198.1,1842345.5
4274046162,2015-12-30T00:00:00,1343,,1131,CA,201701,,TOYT,PA,GN,12900 BRENTWOOD TER,154,51,80.69C,PARKED OVER TIME LIM,58,6414432.3,1840004.3
4274046173,2015-12-30T00:00:00,1346,62,,CA,201604,,MERZ,PA,BK,12900 BRENTWOOD TER,154,51,80.58L,PREFERENTIAL PARKING,68,6414432.3,1840004.3
4274046184,2015-12-30T00:00:00,1347,62,,AZ,201509,,TOYT,PA,GN,12956 BRENTWOOD TER,154,51,80.58L,PREFERENTIAL PARKING,68,6413922.5,1839885
4274046195,2015-12-30T00:00:00,1350,62,,CA,201603,,TOYT,PA,SL,12900 BRENTWOOD TER,154,51,80.58L,PREFERENTIAL PARKING,68,6414432.3,1840004.3
4274046206,2015-12-30T00:00:00,1352,62,,CA,201610,,FORD,PA,RD,534 AVONDALE AVE,154,51,80.58L,PREFERENTIAL PARKING,68,6413415.4,1840235.8
4274046210,2015-12-30T00:00:00,1354,62,,CA,201605,,TOYT,PA,SL,534 AVONDALE AVE,154,51,80.58L,PREFERENTIAL PARKING,68,6413415.4,1840235.8
4274046221,2015-12-30T00:00:00,1401,,1131,CA,201607,,MITS,PA,WT,12900 BRENTWOOD TER,154,51,80.69C,PARKED OVER TIME LIM,58,6414432.3,1840004.3
4274046232,2015-12-30T00:00:00,1403,,1131,CA,201607,,TOYT,PA,BK,12900 BRENTWOOD TER,154,51,80.69C,PARKED OVER TIME LIM,58,6414432.3,1840004.3
4274049312,2015-12-30T00:00:00,754,,,CA,201512,,CHRY,PA,GY,5500 WASHINGTON BLVD,141,51,80.7,NO STOPPING/ANTI-GRI,163,99999,99999
4274049323,2015-12-30T00:00:00,800,,,CA,201611,,NISS,PA,WT,1726 LA BREA AVE,141,51,80.7,NO STOPPING/ANTI-GRI,163,99999,99999
4274049334,2015-12-30T00:00:00,803,,,CA,,,JEEP,PA,BK,1800 LA BREA AVE,141,51,80.7,NO STOPPING/ANTI-GRI,163,99999,99999
4274049345,2015-12-30T00:00:00,921,,,CA,201605,,HOND,PA,WT,1500 ROBERTSON BLVD,141,51,80.61,STANDNG IN ALLEY,68,6445324.1,1841605.8
4274049356,2015-12-30T00:00:00,923,,,CA,201603,,DODG,TK,BK,1600 ROBERTSON BLVD,141,51,80.61,STANDNG IN ALLEY,68,6445249.8,1841020.1
4274049360,2015-12-30T00:00:00,925,,,CA,201607,,FORD,TK,GY,1600 ROBERTSON BLVD,141,51,80.61,STANDNG IN ALLEY,68,6445249.8,1841020.1
4274049371,2015-12-30T00:00:00,929,,,CA,201607,,VOLV,PA,BK,1700 LA CIENEGA AVE,141,51,80.61,STANDNG IN ALLEY,68,99999,99999
4274049382,2015-12-30T00:00:00,952,,,CA,201608,,MERZ,PA,BK,3500 OLYMPIC BLVD,141,51,80.7,NO STOPPING/ANTI-GRI,163,99999,99999
4274049393,2015-12-30T00:00:00,957,,,CA,201507,,TOYT,PA,GY,3100 PICO BLVD,141,51,80.56E4+,RED ZONE,93,6468050,1839700.2
4274049404,2015-12-30T00:00:00,958,,,CA,201507,,TOYT,PA,GY,3100 PICO BLVD,141,51,5204A-,DISPLAY OF TABS,25,6468050,1839700.2
4274049415,2015-12-30T00:00:00,1014,,,CA,201603,,HOND,PA,GY,2501 11TH AVE,141,51,80.56E4+,RED ZONE,93,6461815,1835039.6
4274049426,2015-12-30T00:00:00,1045,,,CA,201608,,NISS,PU,RD,1400 HOLT AVE,141,51,22500F,PARKED ON SIDEWALK,68,6447015.6,1842167.4
4274049430,2015-12-30T00:00:00,1203,,,CA,201611,,TOYT,PA,BL,1700 VINEYARD AVE,141,51,80.69BS,NO PARK/STREET CLEAN,73,6459228.3,1838586.9
4274049441,2015-12-30T00:00:00,1204,,,CA,201605,,MITS,PA,RD,1700 VINEYARD AVE,141,51,80.69BS,NO PARK/STREET CLEAN,73,6459228.3,1838586.9
4274049463,2015-12-30T00:00:00,1208,,,CA,201604,,BUIC,PA,BK,4500 SATURN ST,141,51,80.69BS,NO PARK/STREET CLEAN,73,6459827.5,1838028.5
4274053125,2015-12-30T00:00:00,807,HO483,,TN,201605,,VOLK,PA,WT,6301 YUCCA ST,451,54,88.13B+,METER EXP.,63,6462767.6,1860299.9
4274053136,2015-12-30T00:00:00,808,HO482A,,CA,201508,,TOYT,PA,GY,6301 YUCCA ST,451,54,88.13B+,METER EXP.,63,6462767.6,1860299.9
4274053140,2015-12-30T00:00:00,809,,,CA,201508,,TOYT,PA,GY,6301 YUCCA ST,451,54,5204A-,DISPLAY OF TABS,25,6462767.6,1860299.9
4274053151,2015-12-30T00:00:00,813,HO968,,KS,201606,,CHEV,PA,GO,1719 WHITLEY AV,451,54,88.13B+,METER EXP.,63,6460757.1,1859652.1
4274053162,2015-12-30T00:00:00,818,,,CA,201607,,HOND,PA,SL,1715 WHITLEY AV,451,54,8.06E+02,WHITE ZONE,58,6460757.1,1859635.1
4274053173,2015-12-30T00:00:00,828,HO1021A,,CA,201605,,BMW,PA,BK,1700 EL CERRITO PL,451,54,88.13B+,METER EXP.,63,6457318,1859535.3
4274053184,2015-12-30T00:00:00,847,HO1031A,,CA,201601,,VOLV,PA,GY,7101 HAWTHORN AV,451,54,88.13B+,METER EXP.,63,6457326.9,1858872.6
4274053195,2015-12-30T00:00:00,850,HO1058,,NM,201610,,TOYT,PA,BK,7001 HAWTHORN AV,451,54,88.13B+,METER EXP.,63,6458312.4,1859071.2
4274053206,2015-12-30T00:00:00,856,,,CA,201606,,CHEV,PA,RD,1555 LAS PALMAS AVE N,451,54,80.56E4+,RED ZONE,93,6459850.5,1858553.9
4274053210,2015-12-30T00:00:00,902,SV97,,CA,201609,,ACUR,PA,BK,1501 WILCOX AV,451,54,88.13B+,METER EXP.,63,6461453.8,1857650.9
4274053221,2015-12-30T00:00:00,907,HO268A,,CA,201607,,NISS,PA,TU,6400 SELMA AV,451,54,88.13B+,METER EXP.,63,6461907.6,1858855.4
4274053232,2015-12-30T00:00:00,907,HO250,,CA,201506,,MITS,PA,SL,6401 SELMA AV,451,54,88.13B+,METER EXP.,63,6461907.6,1858855.4
4274053243,2015-12-30T00:00:00,908,,,CA,201506,,MITS,PA,SL,6401 SELMA AV,451,54,5204A-,DISPLAY OF TABS,25,6461907.6,1858855.4
4274053254,2015-12-30T00:00:00,910,HO276,,CA,201608,,MERZ,PA,WT,6300 SELMA AV,451,54,88.13B+,METER EXP.,63,6462771.4,1858859.1
4274053265,2015-12-30T00:00:00,933,,,CA,201507,,CHEV,PA,BL,6101 ELEANOR AVE,451,54,80.56E4+,RED ZONE,93,6463433.9,1855234.5
4274053276,2015-12-30T00:00:00,934,,,CA,201507,,CHEV,PA,BL,6101 ELEANOR AVE,451,54,5204A-,DISPLAY OF TABS,25,6463433.9,1855234.5
4274053280,2015-12-30T00:00:00,937,,,CA,201606,,CHEV,PA,YE,5900 GREGORY AVE,451,54,80.56E4+,RED ZONE,93,6463433.5,1853914.5
4274053291,2015-12-30T00:00:00,1008,79,,CA,201609,,GMC,PA,WT,1850 LA BREA AVE N,451,54,80.58L,PREFERENTIAL PARKING,68,6456925.6,1860468.1
4274053302,2015-12-30T00:00:00,1023,HO1063,,CA,201601,,KIA,PA,SL,6501 SELMA AV,451,54,88.13B+,METER EXP.,63,6461452.3,1858854.3
4274053313,2015-12-30T00:00:00,1048,,,CA,201508,,HOND,PA,SL,1555 VINE ST N,451,54,80.56E4+,RED ZONE,93,6462772.2,1858565.3
4274053324,2015-12-30T00:00:00,1049,,,CA,201508,,HOND,PA,SL,1555 VINE ST N,451,54,5204A-,DISPLAY OF TABS,25,6462772.2,1858565.3
4274053335,2015-12-30T00:00:00,1055,SV76,,CA,201609,,HOND,PA,BK,6445 SUNSET BL,451,54,88.13B+,METER EXP.,63,6461692.8,1858206.1
4274053346,2015-12-30T00:00:00,1113,SV908,,CA,201606,,DODG,PA,RD,1550 GOWER ST,451,54,88.13B+,METER EXP.,63,6464092.8,1858604.6
4274053350,2015-12-30T00:00:00,1201,96,,CO,201608,,TOYT,PA,GY,1780 ORANGE DR N,451,54,80.58L,PREFERENTIAL PARKING,68,6458210.7,1860273.7
4274053361,2015-12-30T00:00:00,1236,HO876,,CA,201611,,HYUN,PA,RD,6700 SELMA AV,451,54,88.13B+,METER EXP.,63,6459850.7,1858835.6
4274053372,2015-12-30T00:00:00,1237,HO877,,CA,201608,,FORD,PA,BK,6700 SELMA AV,451,54,88.13B+,METER EXP.,63,6459850.7,1858835.6
4274053383,2015-12-30T00:00:00,1300,SV947,,CA,201604,,BMW,PA,BK,7100 DE LONGPRE AV,451,54,88.13B+,METER EXP.,63,6457490.1,1857550.2
4274053394,2015-12-30T00:00:00,1414,SH111,,CA,201609,,FORD,PA,SL,1125 MCCADDEN PL N,451,54,88.13B+,METER EXP.,63,6459499,1855732.1
4274053405,2015-12-30T00:00:00,1443,SW208,,CA,201609,,HOND,PA,GN,801 WESTERN AV N,451,54,88.13B+,METER EXP.,63,6468057.8,1853424
4274054046,2015-12-30T00:00:00,1052,,,CA,10,,FORD,PA,GY,600 VERMONT AVE S,456,54,5204A-,DISPLAY OF TABS,25,6473336.3,1845685.8
4274054050,2015-12-30T00:00:00,1057,VW707,,CA,10,,TOYT,PA,GY,3201 WILSHIRE BL,456,54,88.13B+,METER EXP.,63,6473336.2,1844998
4274054061,2015-12-30T00:00:00,1104,,,CA,6,,CHEV,PA,BL,600 ARDMORE AVE S,456,54,80.66.1D,RESTRICTED TAXI ZONE,68,6470312.5,1852384.9
4274054072,2015-12-30T00:00:00,1116,,,CA,8,,TOYT,PA,GY,651 KINGSLEY DR S,456,54,80.69BS,NO PARK/STREET CLEAN,73,6469784.6,1852594.2
4274054083,2015-12-30T00:00:00,1117,,,CA,6,,FORD,CM,WT,651 KINGSLEY DR S,456,54,80.69BS,NO PARK/STREET CLEAN,73,6469784.6,1852594.2
4274054094,2015-12-30T00:00:00,1118,,,CA,9,,DODG,CM,WT,651 KINGSLEY DR S,456,54,80.69BS,NO PARK/STREET CLEAN,73,6469784.6,1852594.2
4274054105,2015-12-30T00:00:00,1119,,,CA,8,,OTHR,CM,WT,651 KINGSLEY DR S,456,54,80.69BS,NO PARK/STREET CLEAN,73,6469784.6,1852594.2
4274054116,2015-12-30T00:00:00,1122,,,CA,11,,INFI,PA,GY,656 ARDMORE AVE S,456,54,80.69BS,NO PARK/STREET CLEAN,73,6470199.4,1844893.6
4274054120,2015-12-30T00:00:00,1127,,,CA,6,,HYUN,PA,TN,721 IROLO ST,456,54,80.69BS,NO PARK/STREET CLEAN,73,6470529.2,1844102.2
4274054131,2015-12-30T00:00:00,1127,,,CA,9,,TOYT,PA,GY,721 IROLO ST,456,54,80.69BS,NO PARK/STREET CLEAN,73,6470529.2,1844102.2
4274054142,2015-12-30T00:00:00,1128,,,CA,2,,HYUN,PA,BK,715 S IROLO ST,456,54,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4274054153,2015-12-30T00:00:00,1131,,,CA,,,NISS,PA,WT,741 S IROLO ST,456,54,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4274054164,2015-12-30T00:00:00,1133,,,CA,2,,DODG,PA,TN,661 MARIPOSA AVE S,456,54,80.69BS,NO PARK/STREET CLEAN,73,6471048.5,1845161.9
4274054175,2015-12-30T00:00:00,1207,L191,,CA,8,,VOLV,PA,BL,500 LARCHMONT BL N,456,54,88.13B+,METER EXP.,63,6463660.9,1851271.4
4274054186,2015-12-30T00:00:00,1211,,,CA,2,,TOYT,PA,BK,626 ARDEN BLVD N,456,54,22500B,PARKED IN CROSSWALK,68,6462950.9,1852583.9
4274054190,2015-12-30T00:00:00,1215,,,CA,1,,BMW,PA,BK,605 LARCHMONT BLVD N,456,54,5204A-,DISPLAY OF TABS,25,6463661.1,1852310.6
